text,label,metadata
"LTC4 synthase (LTC4S), the pivotal enzyme for the biosynthesis of LTC4 (ref. 10), is an 18-kDa integral nuclear membrane protein that belongs to a superfamily of membrane-associated proteins in eicosanoid and << glutathione >> metabolism that includes 5-lipoxygenase-activating protein, microsomal glutathione S-transferases (MGSTs), and [[ microsomal prostaglandin E synthase 1 ]] (ref. 13).",SUBSTRATE,[]
<< Phenelzine >> causes an increase in brain ornithine that is prevented by prior [[ monoamine oxidase ]] inhibition.,INHIBITOR,[]
"<< Phenelzine >> (PLZ), a nonselective irreversible inhibitor of monoamine oxidase (MAO), also inhibits GABA-transaminase ([[ GABA-T ]]), markedly increasing brain GABA levels.",INHIBITOR,[]
"<< Phenelzine >> (PLZ), a nonselective irreversible inhibitor of [[ monoamine oxidase ]] (MAO), also inhibits GABA-transaminase (GABA-T), markedly increasing brain GABA levels.",INHIBITOR,[]
"<< Phenelzine >> (PLZ), a nonselective irreversible inhibitor of monoamine oxidase ([[ MAO ]]), also inhibits GABA-transaminase (GABA-T), markedly increasing brain GABA levels.",INHIBITOR,[]
"<< Phenelzine >> (PLZ), a nonselective irreversible inhibitor of monoamine oxidase (MAO), also inhibits [[ GABA-transaminase ]] (GABA-T), markedly increasing brain GABA levels.",INHIBITOR,[]
"Phenelzine (<< PLZ >>), a nonselective irreversible inhibitor of monoamine oxidase (MAO), also inhibits GABA-transaminase ([[ GABA-T ]]), markedly increasing brain GABA levels.",INHIBITOR,[]
"Phenelzine (<< PLZ >>), a nonselective irreversible inhibitor of [[ monoamine oxidase ]] (MAO), also inhibits GABA-transaminase (GABA-T), markedly increasing brain GABA levels.",INHIBITOR,[]
"Phenelzine (<< PLZ >>), a nonselective irreversible inhibitor of monoamine oxidase ([[ MAO ]]), also inhibits GABA-transaminase (GABA-T), markedly increasing brain GABA levels.",INHIBITOR,[]
"Phenelzine (<< PLZ >>), a nonselective irreversible inhibitor of monoamine oxidase (MAO), also inhibits [[ GABA-transaminase ]] (GABA-T), markedly increasing brain GABA levels.",INHIBITOR,[]
"<< PLZ >> is also a substrate for [[ MAO ]], and studies suggest that a metabolite formed by the action of this enzyme on PLZ may be responsible for the increase in GABA observed.",SUBSTRATE,[]
"To determine whether a metabolite formed by the action of MAO on PLZ may be responsible for the elevation in brain ORN observed, animals were pretreated with vehicle or the << MAO >> inhibitor [[ tranylcypromine ]] (TCP) before vehicle or PLZ (15 mg/kg), and brains collected 3 h later.",INHIBITOR,[]
"To determine whether a metabolite formed by the action of MAO on PLZ may be responsible for the elevation in brain ORN observed, animals were pretreated with vehicle or the << MAO >> inhibitor tranylcypromine ([[ TCP ]]) before vehicle or PLZ (15 mg/kg), and brains collected 3 h later.",INHIBITOR,[]
"Pretreatment with TCP completely abolished the PLZ-induced increase in brain ORN, suggesting, as with GABA, that a metabolite of << PLZ >> formed by the action of [[ MAO ]] is responsible for the elevation of brain ORN observed.",SUBSTRATE,[]
Nitric oxide (<< NO >>) is an important vasorelaxant produced along with L-citrulline from L-arginine in a reaction catalyzed by [[ endothelial nitric oxide synthase ]] (eNOS).,PRODUCT-OF,[]
Nitric oxide (<< NO >>) is an important vasorelaxant produced along with L-citrulline from L-arginine in a reaction catalyzed by endothelial nitric oxide synthase ([[ eNOS ]]).,PRODUCT-OF,[]
<< Nitric oxide >> (NO) is an important vasorelaxant produced along with L-citrulline from L-arginine in a reaction catalyzed by [[ endothelial nitric oxide synthase ]] (eNOS).,PRODUCT-OF,[]
<< Nitric oxide >> (NO) is an important vasorelaxant produced along with L-citrulline from L-arginine in a reaction catalyzed by endothelial nitric oxide synthase ([[ eNOS ]]).,PRODUCT-OF,[]
Nitric oxide (NO) is an important vasorelaxant produced along with << L-citrulline >> from L-arginine in a reaction catalyzed by [[ endothelial nitric oxide synthase ]] (eNOS).,PRODUCT-OF,[]
Nitric oxide (NO) is an important vasorelaxant produced along with << L-citrulline >> from L-arginine in a reaction catalyzed by endothelial nitric oxide synthase ([[ eNOS ]]).,PRODUCT-OF,[]
Nitric oxide (NO) is an important vasorelaxant produced along with L-citrulline from << L-arginine >> in a reaction catalyzed by [[ endothelial nitric oxide synthase ]] (eNOS).,SUBSTRATE,[]
Nitric oxide (NO) is an important vasorelaxant produced along with L-citrulline from << L-arginine >> in a reaction catalyzed by endothelial nitric oxide synthase ([[ eNOS ]]).,SUBSTRATE,[]
"As further support, << alpha-methyl-DL-aspartate >>, an inhibitor of [[ argininosuccinate synthase ]] (AS), a component of the citrulline-NO cycle, inhibited NO production in a dose-dependent manner.",INHIBITOR,[]
"As further support, << alpha-methyl-DL-aspartate >>, an inhibitor of argininosuccinate synthase ([[ AS ]]), a component of the citrulline-NO cycle, inhibited NO production in a dose-dependent manner.",INHIBITOR,[]
"Caution is necessary only when it is coadministered with drugs metabolised by << CYP2D6 >>, such as [[ metoprolol ]], or administered to the elderly or patients with severe hepatic or renal impairment.",SUBSTRATE,[]
"Inhibition of platelet aggregation by AZD6140, a reversible oral << P2Y12 >> receptor antagonist, compared with [[ clopidogrel ]] in patients with acute coronary syndromes.",ANTAGONIST,[]
"Inhibition of platelet aggregation by << AZD6140 >>, a reversible oral [[ P2Y12 ]] receptor antagonist, compared with clopidogrel in patients with acute coronary syndromes.",ANTAGONIST,[]
<< AZD6140 >> is a reversible oral [[ P2Y(12) ]] receptor antagonist that has been studied in ACS patients in comparison with clopidogrel (DISPERSE-2 study).,ANTAGONIST,[]
AZD6140 is a reversible oral << P2Y(12) >> receptor antagonist that has been studied in ACS patients in comparison with [[ clopidogrel ]] (DISPERSE-2 study).,ANTAGONIST,[]
<< Oxybutynin >> (1) is a non-selective [[ muscarinic receptor ]] antagonist that is used clinically for the treatment of urinary incontinence.,ANTAGONIST,[]
"Degradation of submandibular gland << AQP5 >> by parasympathetic denervation of chorda tympani and its recovery by [[ cevimeline ]], an M3 muscarinic receptor agonist.",INDIRECT-UPREGULATOR,[]
"Degradation of submandibular gland AQP5 by parasympathetic denervation of chorda tympani and its recovery by << cevimeline >>, an [[ M3 muscarinic receptor ]] agonist.",AGONIST,[]
"Administration of << cevimeline hydrochloride >>, an M3 muscarinic receptor agonist (10 mg/kg for 7 days po), but not pilocarpine (0.3 mg/kg for 7 days po), recovered the [[ AQP5 ]] protein level reduced by CTD and increased the AQP1 protein level above the control one.",INDIRECT-UPREGULATOR,[]
"Administration of << cevimeline hydrochloride >>, an M3 muscarinic receptor agonist (10 mg/kg for 7 days po), but not pilocarpine (0.3 mg/kg for 7 days po), recovered the AQP5 protein level reduced by CTD and increased the [[ AQP1 ]] protein level above the control one.",INDIRECT-UPREGULATOR,[]
"Administration of << cevimeline hydrochloride >>, an [[ M3 muscarinic receptor ]] agonist (10 mg/kg for 7 days po), but not pilocarpine (0.3 mg/kg for 7 days po), recovered the AQP5 protein level reduced by CTD and increased the AQP1 protein level above the control one.",AGONIST,[]
"Administration of << chloroquine >> (50 mg/kg for 7 days po), a denaturant of lysosomes, increased the [[ AQP5 ]] protein level reduced by CTD.",INDIRECT-UPREGULATOR,[]
"Differential pharmacokinetics and pharmacodynamics of methylphenidate enantiomers: does chirality matter? d,l-threo-methylphenidate (MPH) is an effective first-line treatment for the symptoms associated with attention-deficit/hyperactivity disorder. << threo-methylphenidate >> inhibits the [[ dopamine transporter ]] and the norepinephrine transporter, resulting in elevations of these monoamines after impulse release.",INHIBITOR,[]
"Differential pharmacokinetics and pharmacodynamics of methylphenidate enantiomers: does chirality matter? d,l-threo-methylphenidate (MPH) is an effective first-line treatment for the symptoms associated with attention-deficit/hyperactivity disorder. << threo-methylphenidate >> inhibits the dopamine transporter and the [[ norepinephrine transporter ]], resulting in elevations of these monoamines after impulse release.",INHIBITOR,[]
"Differential pharmacokinetics and pharmacodynamics of methylphenidate enantiomers: does chirality matter? d,l-threo-methylphenidate (MPH) is an effective first-line treatment for the symptoms associated with attention-deficit/hyperactivity disorder. threo-methylphenidate inhibits the << dopamine transporter >> and the norepinephrine transporter, resulting in elevations of these [[ monoamines ]] after impulse release.",SUBSTRATE,[]
"Differential pharmacokinetics and pharmacodynamics of methylphenidate enantiomers: does chirality matter? d,l-threo-methylphenidate (MPH) is an effective first-line treatment for the symptoms associated with attention-deficit/hyperactivity disorder. threo-methylphenidate inhibits the dopamine transporter and the << norepinephrine transporter >>, resulting in elevations of these [[ monoamines ]] after impulse release.",SUBSTRATE,[]
The direct inhibition of << stathmin >> by [[ CCNU ]] is likely a contributing factor.,INHIBITOR,[]
The principal aim of the study was to find << amiodarone >> analogues that retained [[ human ether-a-go-go-related protein (hERG) channel ]] inhibition but with reduced cytotoxicity.,INHIBITOR,[]
"CONCLUSIONS AND IMPLICATIONS: << Amiodarone >> analogues with better [[ hERG ]] channel inhibition and cytotoxicity profiles than the parent compound have been identified, demonstrating that cytotoxicity and hERG channel interaction are mechanistically distinct and separable properties of the compounds.",INHIBITOR,[]
"In addition to OT and to a lesser extent AVP (pitressin), a number of OT and AVP analogues; such as << carbetocin >> ([[ OT ]] agonist) dDAVP (desmopressin, V(2) agonist), terlipressin (V(1a) agonist), felypressin (V(1a) agonist) and atosiban (Tractocile OT antagonist) are also in clinical use.",AGONIST,[]
"In addition to OT and to a lesser extent AVP (pitressin), a number of OT and AVP analogues; such as carbetocin (OT agonist) dDAVP (<< desmopressin >>, [[ V(2) ]] agonist), terlipressin (V(1a) agonist), felypressin (V(1a) agonist) and atosiban (Tractocile OT antagonist) are also in clinical use.",AGONIST,[]
"In addition to OT and to a lesser extent AVP (pitressin), a number of OT and AVP analogues; such as carbetocin (OT agonist) dDAVP (desmopressin, V(2) agonist), << terlipressin >> ([[ V(1a) ]] agonist), felypressin (V(1a) agonist) and atosiban (Tractocile OT antagonist) are also in clinical use.",AGONIST,[]
"In addition to OT and to a lesser extent AVP (pitressin), a number of OT and AVP analogues; such as carbetocin (OT agonist) dDAVP (desmopressin, V(2) agonist), terlipressin (V(1a) agonist), << felypressin >> ([[ V(1a) ]] agonist) and atosiban (Tractocile OT antagonist) are also in clinical use.",AGONIST,[]
"In addition to OT and to a lesser extent AVP (pitressin), a number of OT and AVP analogues; such as carbetocin (OT agonist) dDAVP (desmopressin, V(2) agonist), terlipressin (V(1a) agonist), felypressin (V(1a) agonist) and << atosiban >> (Tractocile [[ OT ]] antagonist) are also in clinical use.",ANTAGONIST,[]
"In addition to OT and to a lesser extent AVP (pitressin), a number of OT and AVP analogues; such as carbetocin (OT agonist) dDAVP (desmopressin, V(2) agonist), terlipressin (V(1a) agonist), felypressin (V(1a) agonist) and atosiban (<< Tractocile >> [[ OT ]] antagonist) are also in clinical use.",ANTAGONIST,[]
"While a number of orally active non-peptide << V(2) >> antagonists (Vaptans); notably, [[ Tolvaptan ]], Lixivaptan and Satavaptan, are currently in Phase III clinical trials; to date, only the mixed V(2)/V(1a), antagonist Conivaptan (Vaprisol), has been approved by the US FDA for clinical use (by i.v. administration), for the treatment of euvolemic and hypervolemic hyponatremia in hospitalized patients.",ANTAGONIST,[]
"While a number of orally active non-peptide << V(2) >> antagonists (Vaptans); notably, Tolvaptan, [[ Lixivaptan ]] and Satavaptan, are currently in Phase III clinical trials; to date, only the mixed V(2)/V(1a), antagonist Conivaptan (Vaprisol), has been approved by the US FDA for clinical use (by i.v. administration), for the treatment of euvolemic and hypervolemic hyponatremia in hospitalized patients.",ANTAGONIST,[]
"While a number of orally active non-peptide << V(2) >> antagonists (Vaptans); notably, Tolvaptan, Lixivaptan and [[ Satavaptan ]], are currently in Phase III clinical trials; to date, only the mixed V(2)/V(1a), antagonist Conivaptan (Vaprisol), has been approved by the US FDA for clinical use (by i.v. administration), for the treatment of euvolemic and hypervolemic hyponatremia in hospitalized patients.",ANTAGONIST,[]
"While a number of orally active non-peptide V(2) antagonists (Vaptans); notably, Tolvaptan, Lixivaptan and Satavaptan, are currently in Phase III clinical trials; to date, only the mixed << V(2) >>/V(1a), antagonist [[ Conivaptan ]] (Vaprisol), has been approved by the US FDA for clinical use (by i.v. administration), for the treatment of euvolemic and hypervolemic hyponatremia in hospitalized patients.",ANTAGONIST,[]
"While a number of orally active non-peptide V(2) antagonists (Vaptans); notably, Tolvaptan, Lixivaptan and Satavaptan, are currently in Phase III clinical trials; to date, only the mixed V(2)/<< V(1a) >>, antagonist [[ Conivaptan ]] (Vaprisol), has been approved by the US FDA for clinical use (by i.v. administration), for the treatment of euvolemic and hypervolemic hyponatremia in hospitalized patients.",ANTAGONIST,[]
"While a number of orally active non-peptide V(2) antagonists (Vaptans); notably, Tolvaptan, Lixivaptan and Satavaptan, are currently in Phase III clinical trials; to date, only the mixed << V(2) >>/V(1a), antagonist Conivaptan ([[ Vaprisol ]]), has been approved by the US FDA for clinical use (by i.v. administration), for the treatment of euvolemic and hypervolemic hyponatremia in hospitalized patients.",ANTAGONIST,[]
"While a number of orally active non-peptide V(2) antagonists (Vaptans); notably, Tolvaptan, Lixivaptan and Satavaptan, are currently in Phase III clinical trials; to date, only the mixed V(2)/<< V(1a) >>, antagonist Conivaptan ([[ Vaprisol ]]), has been approved by the US FDA for clinical use (by i.v. administration), for the treatment of euvolemic and hypervolemic hyponatremia in hospitalized patients.",ANTAGONIST,[]
